title;price;place a;place b;place c;size;lat;long
Blok 29 - Bulevar Arsenija Čarnojevića;220.000,00;"Beograd ";"Opština Novi Beograd ";Blok 29;82;44.8157598;20.4171526
Stari grad, centar - Gospodar Jovanova;699.000,00;"Beograd ";"Opština Stari grad ";"Centar ";160;34.8325353;-92.1873959
Palilula, Tašmajdan - Svetozara Ćorovića;385.000,00;"Beograd ";"Opština Palilula ";"Tašmajdan ";120;44.8096815;20.469996
Vračar, Hram Svetog Save - Lamartinova;300.000,00;"Beograd ";"Opština Vračar ";"Hram svetog Save ";170;44.7981382;20.4690468
Voždovac, Autokomanda - Vitanovačka;147.000,00;"Beograd ";"Opština Voždovac ";"Autokomanda ";70;44.7902717;20.46634
Palilula, Stara Karaburma - Levskoga;147.000,00;"Beograd ";"Opština Palilula ";"Karaburma ";97;44.8172662;20.509558
Zemun, Gornji grad - Ohridska;114.900,00;"Beograd ";"Opština Zemun ";"Gornji grad ";61;46.2961712;14.8062347
Stari grad, Zeleni venac - Brankova;480.000,00;"Beograd ";"Opština Stari grad ";"Zeleni venac ";242;44.8120378;20.4582228
Novi Beograd, Arena - Antifašističke borbe;350.000,00;"Beograd ";"Opština Novi Beograd ";"Arena ";115;null;null
Palilula, Karaburma - Dragoslava Srejovića;77.000,00;"Beograd ";"Opština Palilula ";"Karaburma ";53;44.8172662;20.509558
Novi Beograd, Blok 72 - Dr Ivana Ribara;125.000,00;"Beograd ";"Opština Novi Beograd ";Blok 72;52;44.7998622;20.3677259
Zvezdara, Mirijevo - Jovanke Radaković;129.000,00;"Beograd ";"Opština Zvezdara ";"Mirijevo ";62;44.7854051;20.5461547
Rakovica, Skojevsko naselje - Luke Vojvodića;139.000,00;"Beograd ";"Opština Rakovica ";"Skojevsko naselje ";59;44.7488098;20.4327635
Rakovica, Petlovo brdo - 11. Krajiške divizije;119.000,00;"Beograd ";"Opština Rakovica ";"Petlovo brdo ";84;44.7220194;20.4242951
Zvezdara, Vukov spomenik - Đuke Dinić;250.000,00;"Beograd ";"Opština Zvezdara ";"Vukov Spomenik ";68;44.8046413;20.4832729
Vračar, Kalenić pijaca - Kursulina;354.000,00;"Beograd ";"Opština Vračar ";"Kalenić pijaca ";86;44.8001747;20.475769
Vračar, Hram Svetog Save - Dubljanska;236.800,00;"Beograd ";"Opština Vračar ";"Hram svetog Save ";81;44.7981382;20.4690468
Savski venac, Dedinje - Jevrema Grujića;145.000,00;"Beograd ";"Opština Savski venac ";"Dedinje ";91;44.77406879999999;20.4560195
Zemun, Oračka – potkrovlje 83 m2;182.011,00;"Beograd ";"Opština Zemun ";"Centar ";83;34.8325353;-92.1873959
Mirijevo, Matice srpske,138m2,IV/V;215.000,00;"Beograd ";"Opština Zvezdara ";"Mirijevo ";138;44.7854051;20.5461547
Karaburma, Marijane Gregoran, 56m2+L+T, 1/5;110.000,00;"Beograd ";"Opština Palilula ";"Karaburma ";56;44.8172662;20.509558
Filmski grad, Ratka Mitrovića, 63m2+2T+garaža;129.800,00;"Beograd ";"Opština Čukarica ";"Filmski grad ";63;44.7532443;20.4316466
Karaburma, Salvadora Aljendea, 109m2(2T);199.000,00;"Beograd ";"Opština Palilula ";"Karaburma ";109;44.8172662;20.509558
Vukov spomenik, B. kralja Aleksandra, 80m2,III/IV;220.000,00;"Beograd ";"Opština Zvezdara ";"Vukov Spomenik ";80;44.8046413;20.4832729
Karaburma, Višnjička, 20m2, PR;33.000,00;"Beograd ";"Opština Palilula ";"Karaburma ";20;44.8172662;20.509558
Strogi centar 58 dvosoban Palmotićeva;139.000,00;"Beograd ";"Opština Stari grad ";"Centar ";58;34.8325353;-92.1873959
OŠ Ivo Andrić, 77m2, Kompletno renoviran, Uknjižen;148.000,00;"Beograd ";"Opština Rakovica ";"Kanarevo brdo ";77;44.7540124;20.4534458
Mirijevo- Vitezova Karađorđeve zvezde;125.000,00;"Beograd ";"Opština Zvezdara ";"Mirijevo ";66;44.7854051;20.5461547
Batajnica, stan, duplex, sa baštom;175.000,00;"Beograd ";"Opština Zemun ";"Batajnica ";104;44.9061323;20.2748158
Blok 23, Bulevar Arsenija Čarnojevića;99.000,00;"Beograd ";"Opština Novi Beograd ";Blok 23;38;44.8084235;20.4240856
Vidikovac, crvena fasadna cigla, uknjižen;170.000,00;"Beograd ";"Opština Rakovica ";"Vidikovac ";104;44.7383997;20.4205895
Voždovac, Vojvode Vlahovića;148.000,00;"Beograd ";"Opština Voždovac ";"Vojvode Vlahovića ";64;44.7598913;20.5068129
Fontana, Pariske komune;138.900,00;"Beograd ";"Opština Novi Beograd ";"Fontana ";58;34.0922335;-117.435048
"Kod ""Novaka"", Energoprojektova zgrada";350.000,00;"Beograd ";"Opština Novi Beograd ";Blok 22;115;44.811609;20.4264583
Cerak, Stojana Matića;260.000,00;"Beograd ";"Opština Čukarica ";"Cerak ";100;44.7520867;20.4184067
Mirijevo - dupleks;225.000,00;"Beograd ";"Opština Zvezdara ";"Mirijevo ";150;44.7854051;20.5461547
Centar, Bulevar despota Stefana;200.000,00;"Beograd ";"Opština Stari grad ";"Centar ";60;34.8325353;-92.1873959
Čukarička padina, Lazarevački drum;165.000,00;"Beograd ";"Opština Čukarica ";"Čukarička padina ";107;44.7791826;20.4058581
Zvezdara, Milete Jakšića 5,0, dupleks;250.000,00;"Beograd ";"Opština Zvezdara ";"Severni bulevar ";126;44.8103739;20.4933597
Zvezdara, Volgina 3,0;250.000,00;"Beograd ";"Opština Zvezdara ";"Zvezdarska šuma ";75;44.8008537;20.5132406
Centar, Lomina;210.000,00;"Beograd ";"Opština Savski venac ";"Centar ";62;34.8325353;-92.1873959
Cvijićeva, Ljube Didića;400.000,00;"Beograd ";"Opština Palilula ";"Cvijićeva ";150;44.8123097;20.4784131
Batajnica, Despota Ivaniša;305.000,00;"Beograd ";"Opština Zemun ";"Batajnica ";306;44.9061323;20.2748158
Zemun - centar, 22.oktobra;210.000,00;"Beograd ";"Opština Zemun ";"Centar ";150;34.8325353;-92.1873959
Očuvan, dvostran, svetao ID#1218;185.000,00;"Beograd ";"Opština Vračar ";"Kalenić pijaca ";75;44.8001747;20.475769
Vojvode Vlahovića, 36m2, III, eg, uknj.;81.000,00;"Beograd ";"Opština Zvezdara ";"Cvetanova ćuprija ";36;44.7674746;20.5139649
Prodaja Stan Zemun Meandri 62m2 uknjizeno ID#1210;110.000,00;"Beograd ";"Opština Zemun ";"Meandri ";62;null;null
Hotel YU, 88m2 ID#4457;269.000,00;"Beograd ";"Opština Novi Beograd ";"Hotel Jugoslavija ";88;44.8295445;20.4201481
Zvezdara, uknjižen stan sa parking mestom;90.960,00;"Beograd ";"Opština Zvezdara ";"Mali Mokri Lug ";49,12;44.7744443;20.53607
Lion,Lux,Duplex 6.0-162kv,kamin;370.000,00;"Beograd ";"Opština Zvezdara ";"Bulevar kralja Aleksandra ";162;44.7882497;20.5167404
Penthouse Lux 4.0-113kv,2T-126kv,Garaza;539.000,00;"Beograd ";"Opština Vračar ";"Neimar ";113;null;null
Beograd, Neimar, Stan, 2.5, 60m2;180.000,00;"Beograd ";"Opština Vračar ";"Neimar ";60;null;null
Beograd, Kluz, Stan, 3.0, 70m2;170.000,00;"Beograd ";"Opština Zvezdara ";"Kluz ";70;46.7712101;23.6236353
Prodaje se 3.0-85kv,Terasa 10kv;149.000,00;"Beograd ";"Opština Voždovac ";"Lekino brdo ";85;44.7891937;20.4947692
Altina,2,5s,56m2, direktna prodaja, nov, Lux;92.480,00;"Beograd ";"Opština Zemun ";"Altina ";56,05;null;null
Altina,1,5s,47m2, direktna prodaja,nov, Lux;78.240,00;"Beograd ";"Opština Zemun ";"Altina ";47,42;null;null
Altina,1.5s, 50m2, direktna prodaja, nov, Lux;82.660,00;"Beograd ";"Opština Zemun ";"Altina ";50,10;null;null
Altina,1,5s,44m2, direktna prodaja, nov, Lux;71.940,00;"Beograd ";"Opština Zemun ";"Altina ";43,60;null;null
Ljube Davidovića, Zvezdara, nov, luks, više stanov;64.640,00;"Beograd ";"Opština Zvezdara ";"Cvetkova pijaca ";38,60;44.7929494;20.5037812
Ljube Davidovića, Zvezdara, luks, nov, 14m2 terasa;105.330,00;"Beograd ";"Opština Zvezdara ";"Cvetkova pijaca ";59,80;44.7929494;20.5037812
Golubačka, Vračar, Lion, Crveni krst, luks stan;250.000,00;"Beograd ";"Opština Vračar ";"Crveni krst ";104;44.795856;20.4882292
Dedinje, Beli dvor - 4.0 lux, sa garažom;720.000,00;"Beograd ";"Opština Savski venac ";"Dedinje ";170;44.77406879999999;20.4560195
Renoviran stan na Banjici ID#2921;165.000,00;"Beograd ";"Opština Voždovac ";"Banjica ";90;44.7621061;20.4683341
Lux Stan Vukov Spomenik, 4.0, Cg, 86m2, Bez proviz;281.000,00;"Beograd ";"Opština Zvezdara ";"Vukov Spomenik ";85,93;44.8046413;20.4832729
Lux Stan Vukov Spomenik, 4.0, Cg, 103m2, Bez provi;335.800,00;"Beograd ";"Opština Zvezdara ";"Vukov Spomenik ";102,62;44.8046413;20.4832729
Lux Stan Vukov Spomenik, 4.0, Cg, 107m2, Bez provi;349.500,00;"Beograd ";"Opština Zvezdara ";"Vukov Spomenik ";106,80;44.8046413;20.4832729
Lux Stan Vukov Spomenik, 4.0, Cg, 105m2, Bez provi;342.000,00;"Beograd ";"Opština Zvezdara ";"Vukov Spomenik ";104,58;44.8046413;20.4832729
Lux Stan Vukov Spomenik, 3.0, Cg, 66m2, Bez proviz;215.000,00;"Beograd ";"Opština Zvezdara ";"Vukov Spomenik ";65,70;44.8046413;20.4832729
Bulevar Despota Stefana, 3.0, odličan stan ID#1879;250.000,00;"Beograd ";"Opština Palilula ";"Bulevar despota Stefana ";113;44.8172865;20.4790816
Mirijevo, Miroslava Jovanovića, 117m2 ID#42915;225.000,00;"Beograd ";"Opština Zvezdara ";"Mirijevo ";117;44.7854051;20.5461547
Denkova bašta, retko u ponudi, 63m2, III/6;138.000,00;"Beograd ";"Opština Zvezdara ";"Denkova bašta ";63;44.7880311;20.5009891
FON, Vojvode Stepe, 3.0, 59m2 ID#1828;141.500,00;"Beograd ";"Opština Voždovac ";"FON - Bilećka ";59;44.7677617;20.4786785
Senjak-Sitnička, 34m2, I, ta, uknj.;83.000,00;"Beograd ";"Opština Savski venac ";"Senjak ";34;44.7921816;20.4375457
Blok 61, Jurija Gagarina ,odličan stan;140.000,00;"Beograd ";"Opština Novi Beograd ";Blok 61;53;44.8033864;20.3699008
Blok 61, Jurija Gagarina ,odličan stan;140.000,00;"Beograd ";"Opština Novi Beograd ";Blok 61;53;44.8033864;20.3699008
Banovo brdo, Orfelinova, 160m2 mereno 170m2 ID#381;372.000,00;"Beograd ";"Opština Čukarica ";"Banovo brdo ";160;44.7767729;20.4155629
Vozdovac Banjica 90m2 2t;165.000,00;"Beograd ";"Opština Voždovac ";"Banjica ";90;44.7621061;20.4683341
Labudovo Brdo,duplex,120m2 4,5sob 3/4,uknjižen, 2;119.990,00;"Beograd ";"Opština Rakovica ";"Labudovo brdo ";120;44.7281854;20.4235866
Labudovo Brdo,duplex,105m2 4,5sob 3/4,uknjizen, 2;145.990,00;"Beograd ";"Opština Rakovica ";"Labudovo brdo ";105;44.7281854;20.4235866
Kalvarija-S. Miletića, 116m2, pr, gas, uknj.;300.000,00;"Beograd ";"Opština Zemun ";"Kalvarija ";116;54.4156509;23.2236949
Arena ID#2345;130.000,00;"Beograd ";"Opština Novi Beograd ";Blok 28;44;44.8128631;20.4132254
Beograd, Novi Beograd, Blok 64 - Gandijeva;185.000,00;"Beograd ";"Opština Novi Beograd ";Blok 64;74;44.808996;20.3917616
Vozdovac,Bilecka,2.5, 69m2(t),2/4,cg,gar.mesto;266.000,00;"Beograd ";"Opština Voždovac ";"Bulevar oslobođenja ";69;44.7969609;20.4653586
Cvetkova pijaca, 2.0,48+t18m2, vpr/2,eg;121.000,00;"Beograd ";"Opština Zvezdara ";"Cvetkova pijaca ";48;44.7929494;20.5037812
Dorcol,Bajloni,3.0,81+t,(100)m2,vpr/3,ta,salonac;235.000,00;"Beograd ";"Opština Stari grad ";"Dorćol ";81;44.8252158;20.460523
Beograd, Hram svetog Save, Stan, 2.0, 54m2;349.000,00;"Beograd ";"Opština Vračar ";"Hram svetog Save ";54;44.7981382;20.4690468
Vračar, Novopazarska, 75m2;185.000,00;"Beograd ";"Opština Vračar ";"Kalenić pijaca ";75;44.8001747;20.475769
Savski Venac, Centar - Durmitorska, 73m2;209.000,00;"Beograd ";"Opština Savski venac ";"Centar ";73;34.8325353;-92.1873959
Beograd, Gradić Pejton, Stan, 2.5, 66m2;189.000,00;"Beograd ";"Opština Vračar ";"Gradić Pejton ";66;44.7962115;20.4753043
Palilula, Tašmajdan - Ilije Garašanina, 120m2;399.000,00;"Beograd ";"Opština Palilula ";"Tašmajdan ";120;44.8096815;20.469996
Renoviran kompletno 44m2 centar;168.000,00;"Beograd ";"Opština Stari grad ";"Centar ";44;34.8325353;-92.1873959
Prodajem nameštenu garsonjeru 25 kvadrata;57.000,00;"Beograd ";"Opština Palilula ";"Karaburma ";25;44.8172662;20.509558
Palilula, Centar - Draže Pavlovića 80m2;196.000,00;"Beograd ";"Opština Palilula ";"Centar ";80;34.8325353;-92.1873959
Voždovac, FON - Mite Cenića 378m2;1.100.000,00;"Beograd ";"Opština Voždovac ";"FON - Bilećka ";378;44.7677617;20.4786785
Savski Venac, Savamala - Karađorđeva 76m2;245.000,00;"Beograd ";"Opština Savski venac ";"Savski trg - Pristanište ";76;44.8083711;20.4570323
Zemun, Karađorđev trg, 74m2 ID#4454;220.000,00;"Beograd ";"Opština Zemun ";"Karađorđev trg ";74;44.837006;20.4174505
Radoja Dakića, Institut za majku i dete, Novi Beog;165.000,00;"Beograd ";"Opština Novi Beograd ";"Paviljoni ";79;44.8333519;20.4060828
Zemun, Novogradska, 2.0, 66m2 ID#1827;128.000,00;"Beograd ";"Opština Zemun ";"Save Kovačevića ";66;44.793881;20.5275571
Vračar - salonski stan - Lux - ispod Kalenića ID#;299.000,00;"Beograd ";"Opština Vračar ";"Centar ";115;34.8325353;-92.1873959
Beograd, Beograd na vodi, Stan, 3.0, 55m2;300.000,00;"Beograd ";"Opština Savski venac ";"Beograd na vodi ";55;44.80488280000001;20.448043
Dedinje, Raska, 4.5, 164 m2;425.000,00;"Beograd ";"Opština Savski venac ";"Dedinje ";164;44.77406879999999;20.4560195
Stan u izgradnji, građ.dozvola,61m2, 1/3 ID#1393;107.764,00;"Beograd ";"Opština Zvezdara ";"Mirijevo ";61,23;44.7854051;20.5461547
Stan se nalazi u strogom centru Zemuna kod Zemunsk;177.000,00;"Beograd ";"Opština Zemun ";"Centar ";79;34.8325353;-92.1873959
Lipov lad, stan 115m2 sa dve garaže i podrumskom p;380.000,00;"Beograd ";"Opština Zvezdara ";"Lipov lad ";115;44.7953694;20.4940689
6.0 na Lionu-lux ID#1001;369.777,00;"Beograd ";"Opština Zvezdara ";"Lion ";162;null;null
3.0 Dušanovac, 75+83m2 terasa, lux, uk. ID#83156;405.000,00;"Beograd ";"Opština Voždovac ";"Dušanovac ";75;44.7817724;20.4820974
Vračar - lux - salonski stan ID#3481;299.000,00;"Beograd ";"Opština Vračar ";"Krunski venac ";115;44.80355309999999;20.4714699
Kalvarija – lux novogradnja – uknjiženo – 1%;325.000,00;"Beograd ";"Opština Zemun ";"Kalvarija ";116;54.4156509;23.2236949
Blok 72 – Dr Ivana Ribara – 1% provizija;125.000,00;"Beograd ";"Opština Novi Beograd ";"Dr Ivana Ribara ";53;44.8000403;20.3694329
Cara Dušana - lux novogradnja - useljivo;180.000,00;"Beograd ";"Opština Zemun ";"Cara Dušana ";72;44.822642;20.4614542
Prodaja 3,0 - dupleks stana 81kvm,na Karaburmi ID#;162.000,00;"Beograd ";"Opština Palilula ";"Karaburma ";81;44.8172662;20.509558
Bežanijska kosa ID#3427;145.000,00;"Beograd ";"Opština Novi Beograd ";Bežanijska kosa 2;63;44.8189019;20.3858748
Beograd, Stari grad, Terazije, Vlajkovićeva (ID: 6;400.000,00;"Beograd ";"Opština Stari grad ";"Trg Nikole Pašića ";106;44.8125267;20.4631134
Centar, Resavska ID#1330;400.000,00;"Beograd ";"Opština Vračar ";"Centar ";100;34.8325353;-92.1873959
Ledine 3,0 stan u zgradi sa dozvolom ID#1306;92.340,00;"Beograd ";"Opština Novi Beograd ";"Ledine ";57;44.8035245;20.3432558
Batajnica, 65m2, pr, gas, uknj.;112.000,00;"Beograd ";"Opština Zemun ";"Batajnica ";65;44.9061323;20.2748158
Blok 70 - 50m2 (61m2) - dvoiposoban;114.900,00;"Beograd ";"Opština Novi Beograd ";Blok 70 (kineski tržni centar);61;44.80285809999999;20.3931315
Udbinska, Banovo brdo, Čukarica;117.000,00;"Beograd ";"Opština Čukarica ";"Banovo brdo ";55;44.7767729;20.4155629
Blok 72 - Dr Ivana Ribara ID#3386;101.900,00;"Beograd ";"Opština Novi Beograd ";"Dr Ivana Ribara ";49;44.8000403;20.3694329
Novi Beograd, Ledine, Oplenačka 39m2;66.300,00;"Beograd ";"Opština Novi Beograd ";"Ledine ";39;44.8035245;20.3432558
Novi Beograd Blok 70 91m2 T;230.000,00;"Beograd ";"Opština Novi Beograd ";Blok 70 (kineski tržni centar);91;44.80285809999999;20.3931315
2.5 Retenzija, 70m2, II/VII, uknjižen ID#83155;187.000,00;"Beograd ";"Opština Zemun ";"Retenzija ";70;44.8348792;20.4119009
Galenika 2.0 65m2;157.000,00;"Beograd ";"Opština Zemun ";"Galenika ";65;44.85708289999999;20.3672942
Lux stan kod Fontane ID#1141;116.900,00;"Beograd ";"Opština Novi Beograd ";"Fontana ";40;34.0922335;-117.435048
Ustanička 114m2 ID#1672;230.000,00;"Beograd ";"Opština Voždovac ";"Dušanovac ";114;44.7817724;20.4820974
Voždovac - Lekino brdo;175.500,00;"Beograd ";"Opština Voždovac ";"Lekino brdo ";62;44.7891937;20.4947692
Maksima Gorkog 116m2 ID#1673;310.000,00;"Beograd ";"Opština Vračar ";"Kalenić pijaca ";106;44.8001747;20.475769
Beograd, Vračar, Hram Svetog Save, 89m2;224.000,00;"Beograd ";"Opština Vračar ";"Čubura ";89;44.7954768;20.4773131
Lekino brdo, Moravička 73m2 mereno 109m2 ID#1230;98.000,00;"Beograd ";"Opština Voždovac ";"Lekino brdo ";73;44.7891937;20.4947692
Žarkovo, Bitoljska, 54 m2;82.000,00;"Beograd ";"Opština Čukarica ";"Žarkovo ";54;44.7615346;20.4130631
Čukarica, Železnik, 8. marta, 122 m2;135.000,00;"Beograd ";"Opština Čukarica ";"Železnik ";122;44.7285926;20.3749395
Prodaja ,Mirijevo ,31m2 ID#1082;58.000,00;"Beograd ";"Opština Zvezdara ";"Mirijevo ";31;44.7854051;20.5461547
Duplex 4.5 na Zvezdari, Voje Veljkovića ID#1236;240.000,00;"Beograd ";"Opština Zvezdara ";"Kluz ";160;46.7712101;23.6236353
Altina - novogradnja;98.000,00;"Beograd ";"Opština Zemun ";"Altina ";55;null;null
Prodaja ,Mirijevo ,31m2 ID#1082;58.000,00;"Beograd ";"Opština Zvezdara ";"Mirijevo ";31;44.7854051;20.5461547
Duplex 4.5 na Zvezdari, Voje Veljkovića ID#1236;240.000,00;"Beograd ";"Opština Zvezdara ";"Kluz ";160;46.7712101;23.6236353
Altina - novogradnja;98.000,00;"Beograd ";"Opština Zemun ";"Altina ";55;null;null
Banovo Brdo, 115m2. penthaus, 2,5sob, 2/2. vellika;249.000,00;"Beograd ";"Opština Čukarica ";"Banovo brdo ";115;44.7767729;20.4155629
Beograd, Hram svetog Save, Stan, 2.5, 74m2;236.800,00;"Beograd ";"Opština Vračar ";"Hram svetog Save ";74;44.7981382;20.4690468
Bulevar Zorana Đinđića Fontana Novi Beograd Beo...;239.000,00;"Beograd ";"Opština Novi Beograd ";"Fontana ";86;34.0922335;-117.435048
Studentska Fontana Novi Beograd Beograd Srbija;115.000,00;"Beograd ";"Opština Novi Beograd ";"Fontana ";41;34.0922335;-117.435048
Prodaje se 2.5-87kv,nov,namesten,Terasa;190.000,00;"Beograd ";"Opština Voždovac ";"Trošarina ";87;44.7612309;20.4827283
Blok 34, Bulevar Zorana Đinđića, stan na prodaju;235.000,00;"Beograd ";"Opština Novi Beograd ";Blok 34 (Carina - Studentski grad);86;44.8251222;20.3993279
Fontana ,Studentska 41m2 stan na prodaju;120.000,00;"Beograd ";"Opština Novi Beograd ";"Fontana ";41;34.0922335;-117.435048
Zvezdara, Medak padina - Dušana Srezojevića;135.000,00;"Beograd ";"Opština Zvezdara ";"Vukov Spomenik ";67;44.8046413;20.4832729
Palilula, Botanička bašta, Takovska, 69m2;207.000,00;"Beograd ";"Opština Palilula ";"Tašmajdan ";69;44.8096815;20.469996
Beograd, Beograd na vodi, Stan, 3.0, 85m2;380.000,00;"Beograd ";"Opština Savski venac ";"Beograd na vodi ";85;44.80488280000001;20.448043
Beograd na vodi - Hercegovačka, 222m2;888.000,00;"Beograd ";"Opština Savski venac ";"Beograd na vodi ";222;44.80488280000001;20.448043
Beograd na vodi - Hercegovačka, 212m2;848.000,00;"Beograd ";"Opština Savski venac ";"Beograd na vodi ";212;44.80488280000001;20.448043
Beograd, Hram Sv. Save, Stan, 4.0, 283m2;1.850.000,00;"Beograd ";"Opština Vračar ";"Hram svetog Save ";283;44.7981382;20.4690468
Konjarnik, Rudo, 1.0, 43(t), 3/27, cg,3 lifta;102.500,00;"Beograd ";"Opština Zvezdara ";"Konjarnik ";43;44.7827202;20.5067648
3.0 stan u bloku 45 bez ulaganja ID#1275;125.000,00;"Beograd ";"Opština Novi Beograd ";Blok 45 (TC Enjub);65;44.7983726;20.3743625
Vračar, Gradić Pejton, Skver Slobodana Markovića,;150.000,00;"Beograd ";"Opština Vračar ";"Gradić Pejton ";66;44.7962115;20.4753043
4,0 Vracar , Sazonova , terasa 20m2 , dva garazna;615.000,00;"Beograd ";"Opština Vračar ";"Crveni krst ";186;44.795856;20.4882292
2,0 Centar , kod Knez Mihailove , retko u ponudi !;245.000,00;"Beograd ";"Opština Stari grad ";"Knez Mihailova ";77;44.8177356;20.4569894
Paviljoni - Sremskih odreda 51m2 + 2 terase ID#399;140.000,00;"Beograd ";"Opština Novi Beograd ";"Paviljoni ";51;44.8333519;20.4060828
2,0 Zvezdara, Djeram pijaca, Marka Oreskovica, nov;151.000,00;"Beograd ";"Opština Zvezdara ";"Đeram pijaca ";49,50;44.80133319999999;20.4872266
Kod Kluza, 84m2, III, cg,;215.000,00;"Beograd ";"Opština Zvezdara ";"Kluz ";84;46.7712101;23.6236353
Banovo brdo, Lješka, 3.0, 93m2 ID#1601;245.000,00;"Beograd ";"Opština Čukarica ";"Banovo brdo ";93;44.7767729;20.4155629
Stan od 35m2 + galerija od 18m2 ID#121390;82.000,00;"Beograd ";"Opština Palilula ";"Višnjička Banja ";53;44.82226;20.534591
Banjica 6 - Borska ID#1281;155.000,00;"Beograd ";"Opština Rakovica ";"Kanarevo brdo ";92;44.7540124;20.4534458
Blok 64;189.000,00;"Beograd ";"Opština Novi Beograd ";Blok 64;78;44.808996;20.3917616
Bitoljska, Cerak, Čukarica;140.000,00;"Beograd ";"Opština Čukarica ";"Cerak ";78;44.7520867;20.4184067
Prodaja,Mirijevo 38m2 ID#1080;71.000,00;"Beograd ";"Opština Zvezdara ";"Mirijevo ";38;44.7854051;20.5461547
Lux Stan Vukov Spomenik, 3.0, Cg, 78m2, Bez proviz;256.400,00;"Beograd ";"Opština Zvezdara ";"Vukov Spomenik ";78,35;44.8046413;20.4832729
