Country,City,Municipali,District,Street,Price,Qm2,struktura,result_num,osm_id,display_na,category,type,latlong,label,label_1,label_2
Serbia,Belgrade,Opstina Vracar,Crveni krst,Kajmakcalanska,"490","50",20 Broj soba,"0","518357438","Кајмакчаланска, МЗ Смедеревски Ђерам, Београд (Звездара), Градска општина Звездара, Београд, Град Београд, Централна Србија, 11050, Србија",highway,residential,"44.7984595,20.4885912",,,
Serbia,Belgrade,Opstina Vracar,Cvetni trg,Desanke Maksimovic,"490","52",20 Broj soba,"0","23078715","Десанке Максимовић, Београд (Врачар), Градска општина Врачар, Београд, Град Београд, Централна Србија, 11000, Србија",highway,residential,"44.8076141,20.470578",,,
Serbia,Belgrade,Opstina Vracar,Beogradska,Desanke Maksimovic,"490","52",20 Broj soba,"0","23078715","Десанке Максимовић, Београд (Врачар), Градска општина Врачар, Београд, Град Београд, Централна Србија, 11000, Србија",highway,residential,"44.8076141,20.470578",,,
Serbia,Belgrade,Opstina Vracar,Krunska,Desanke Maksimovic,"490","52",20 Broj soba,"0","23078715","Десанке Максимовић, Београд (Врачар), Градска општина Врачар, Београд, Град Београд, Централна Србија, 11000, Србија",highway,residential,"44.8076141,20.470578",,,
Serbia,Belgrade,Opstina Vracar,Kalenic pijaca,Radoslava Grujica,"500","33",15 Broj soba,"0","23079268","Радослава Грујића, Чубура, Београд (Врачар), Градска општина Врачар, Београд, Град Београд, Централна Србија, 11000, Србија",highway,residential,"44.7997754,20.4799158",,,
Serbia,Belgrade,Opstina Vracar,Crveni krst,Grocanska,"500","42",20 Broj soba,"0","181729684","Грочанска, Црвени крст, Београд (Врачар), Градска општина Врачар, Београд, Град Београд, Централна Србија, 11118, Србија",highway,residential,"44.7922253,20.4949208",,,
Serbia,Belgrade,Opstina Vracar,Crveni krst,Cerska,"500","44",20 Broj soba,"0","399537773","Церска, Црвени крст, Београд (Врачар), Градска општина Врачар, Београд, Град Београд, Централна Србија, 11118, Србија",highway,residential,"44.7934195,20.4887221",,,
Serbia,Belgrade,Opstina Vracar,cubura,Cerska 64,"500","44",20 Broj soba,"0","398993438","64, Церска, Чубура, Београд (Врачар), Градска општина Врачар, Београд, Град Београд, Централна Србија, 11000, Србија",building,apartments,"44.79502325,20.482983409324248",,,
Serbia,Belgrade,Opstina Vracar,Crveni krst,Cara Nikolaja II,"500","45",15 Broj soba,"0","693301033","Цара Николаја Другог, Црвени крст, Београд (Врачар), Градска општина Врачар, Београд, Град Београд, Централна Србија, 11118, Србија",highway,secondary,"44.7980335,20.4810229",,,
Serbia,Belgrade,Opstina Vracar,Slavija,Hram Svetog Save,"500","45",20 Broj soba,"0","89808919","Храм Светог Саве, 2a, Крушедолска, Неимар, Београд (Врачар), Градска општина Врачар, Београд, Град Београд, Централна Србија, 11000, Србија",amenity,place_of_worship,"44.79806605,20.469206348942784",,,
Serbia,Belgrade,Opstina Vracar,Crveni krst,Kajmakcalanska,"500","47",20 Broj soba,"0","518357438","Кајмакчаланска, МЗ Смедеревски Ђерам, Београд (Звездара), Градска општина Звездара, Београд, Град Београд, Централна Србија, 11050, Србија",highway,residential,"44.7984595,20.4885912",,,
Serbia,Belgrade,Opstina Vracar,Crveni krst,Maksima Gorkog,"500","48",15 Broj soba,"0","680381440","Максима Горког, Чубура, Београд (Врачар), Градска општина Врачар, Београд, Град Београд, Централна Србија, 11000, Србија",highway,secondary,"44.7932732,20.4782671",,,
Serbia,Belgrade,Opstina Vracar,Krunska,Molerova,"500","49",30 Broj soba,"0","666285128","Молерова, Чубура, Београд (Врачар), Градска општина Врачар, Београд, Град Београд, Централна Србија, 11000, Србија",highway,residential,"44.8012673,20.4714097",,,
Serbia,Belgrade,Opstina Vracar,Bulevar kralja Aleksandra,Hadzi Djerina,"500","50",15 Broj soba,"0","23079040","Хаџи Ђерина, Чубура, Београд (Врачар), Градска општина Врачар, Београд, Град Београд, Централна Србија, 11000, Србија",highway,residential,"44.8040496,20.4767616",,,
Serbia,Belgrade,Opstina Vracar,Kalenic pijaca,Hadzi-djerina,"500","50",20 Broj soba,"0","23079040","Хаџи Ђерина, Чубура, Београд (Врачар), Градска општина Врачар, Београд, Град Београд, Централна Србија, 11000, Србија",highway,residential,"44.8040496,20.4767616",,,
Serbia,Belgrade,Opstina Vracar,Hram svetog Save,Stojana Protica,"500","50",20 Broj soba,"0","23298073","Стојана Протића, Чубура, Београд (Врачар), Градска општина Врачар, Београд, Град Београд, Централна Србија, 11000, Србија",highway,residential,"44.7965544,20.4721175",,,
Serbia,Belgrade,Opstina Vracar,Slavija,Makenzijeva,"500","53",20 Broj soba,"0","675516942","Макензијева, Чубура, Београд (Врачар), Градска општина Врачар, Београд, Град Београд, Централна Србија, 11000, Србија",highway,secondary,"44.7977454,20.4741467",,,
Serbia,Belgrade,Opstina Vracar,Crveni krst,BRANKA KRSMANOVIcA,"500","55",20 Broj soba,"0","677728173","Бранка Крсмановића, Црвени крст, Београд (Врачар), Градска општина Врачар, Београд, Град Београд, Централна Србија, 11118, Србија",highway,tertiary,"44.7976645,20.4873157",,,
Serbia,Belgrade,Opstina Vracar,Kalenic pijaca,NOVOPAZARSKA,"500","58",20 Broj soba,"0","23298029","Новопазарска, Чубура, Београд (Врачар), Градска општина Врачар, Београд, Град Београд, Централна Србија, 11000, Србија",highway,residential,"44.7985754,20.4765656",,,
Serbia,Belgrade,Opstina Vracar,Kalenic pijaca,NOVOPAZARSKA,"500","58",20 Broj soba,"0","23298029","Новопазарска, Чубура, Београд (Врачар), Градска општина Врачар, Београд, Град Београд, Централна Србија, 11000, Србија",highway,residential,"44.7985754,20.4765656",,,
Serbia,Belgrade,Opstina Vracar,Kalenic pijaca,Petrogradska,"500","59",25 Broj soba,"0","24415041","Петроградска, Чубура, Београд (Врачар), Градска општина Врачар, Београд, Град Београд, Централна Србија, 11000, Србија",highway,residential,"44.79975,20.4774752",,,
Serbia,Belgrade,Opstina Vracar,Kalenic pijaca,Petrogradska,"500","59",25 Broj soba,"0","24415041","Петроградска, Чубура, Београд (Врачар), Градска општина Врачар, Београд, Град Београд, Централна Србија, 11000, Србија",highway,residential,"44.79975,20.4774752",,,
Serbia,Belgrade,Opstina Vracar,Neimar,Mihaila,"500","60",20 Broj soba,"0","395187342","Кућа Михаила Поповића, 35, Курсулина, Чубура, Београд (Врачар), Градска општина Врачар, Београд, Град Београд, Централна Србија, 11000, Србија",building,yes,"44.80123135,20.47469890693892",,,
Serbia,Belgrade,Opstina Vracar,Kalenic pijaca,Molerova,"500","60",20 Broj soba,"0","666285128","Молерова, Чубура, Београд (Врачар), Градска општина Врачар, Београд, Град Београд, Централна Србија, 11000, Србија",highway,residential,"44.8012673,20.4714097",,,
Serbia,Belgrade,Opstina Vracar,Juzni bulevar,Mlade Bosne,"500","63",25 Broj soba,"0","39999163","Младе Босне, Неимар, Београд (Врачар), Градска општина Врачар, Београд, Град Београд, Централна Србија, 11000, Србија",highway,residential,"44.7923061,20.4800163",,,
Serbia,Belgrade,Opstina Vracar,Cvetni trg,Svetozara Markovica,"500","63",25 Broj soba,"0","5210158","Светозара Марковића, Београд (Врачар), Градска општина Врачар, Београд, Град Београд, Централна Србија, 11000, Србија",highway,residential,"44.8083054,20.4695537",,,
Serbia,Belgrade,Opstina Vracar,Kalenic pijaca,Cara Nikolaja II,"500","64",25 Broj soba,"0","693301033","Цара Николаја Другог, Црвени крст, Београд (Врачар), Градска општина Врачар, Београд, Град Београд, Централна Србија, 11118, Србија",highway,secondary,"44.7980335,20.4810229",,,
Serbia,Belgrade,Opstina Vracar,Kalenic pijaca,Cara Nikolaja II,"500","64",30 Broj soba,"0","693301033","Цара Николаја Другог, Црвени крст, Београд (Врачар), Градска општина Врачар, Београд, Град Београд, Централна Србија, 11118, Србија",highway,secondary,"44.7980335,20.4810229",,,
Serbia,Belgrade,Opstina Vracar,Crveni krst,Todora od Stalaca,"500","64",30 Broj soba,"0","173782865","Тодора од Сталаћа, Црвени крст, Београд (Врачар), Градска општина Врачар, Београд, Град Београд, Централна Србија, 11118, Србија",highway,residential,"44.7957458,20.4892208",,,
Serbia,Belgrade,Opstina Vracar,cubura,Cara Nikolaja II,"500","65",25 Broj soba,"0","693301033","Цара Николаја Другог, Црвени крст, Београд (Врачар), Градска општина Врачар, Београд, Град Београд, Централна Србија, 11118, Србија",highway,secondary,"44.7980335,20.4810229",,,
Serbia,Belgrade,Opstina Vracar,cubura,Cara Nikolaja II,"500","65",25 Broj soba,"0","693301033","Цара Николаја Другог, Црвени крст, Београд (Врачар), Градска општина Врачар, Београд, Град Београд, Централна Србија, 11118, Србија",highway,secondary,"44.7980335,20.4810229",,,
Serbia,Belgrade,Opstina Vracar,cubura,Cara Nikolaja II,"500","65",30 Broj soba,"0","693301033","Цара Николаја Другог, Црвени крст, Београд (Врачар), Градска општина Врачар, Београд, Град Београд, Централна Србија, 11118, Србија",highway,secondary,"44.7980335,20.4810229",,,
Serbia,Belgrade,Opstina Vracar,Slavija,Kneginje Zorke,"500","65",30 Broj soba,"0","676383993","Кнегиње Зорке, Чубура, Београд (Врачар), Градска општина Врачар, Београд, Град Београд, Централна Србија, 11000, Србија",highway,tertiary,"44.802248,20.4712022",,,
Serbia,Belgrade,Opstina Vracar,Slavija,Molerova,"500","69",30 Broj soba,"0","666285128","Молерова, Чубура, Београд (Врачар), Градска општина Врачар, Београд, Град Београд, Централна Србија, 11000, Србија",highway,residential,"44.8012673,20.4714097",,,
Serbia,Belgrade,Opstina Vracar,Kalenic pijaca,molerova,"500","69",25 Broj soba,"0","666285128","Молерова, Чубура, Београд (Врачар), Градска општина Врачар, Београд, Град Београд, Централна Србија, 11000, Србија",highway,residential,"44.8012673,20.4714097",,,
Serbia,Belgrade,Opstina Vracar,Slavija,Makenzijeva,"500","70",30 Broj soba,"0","675516942","Макензијева, Чубура, Београд (Врачар), Градска општина Врачар, Београд, Град Београд, Централна Србија, 11000, Србија",highway,secondary,"44.7977454,20.4741467",,,
Serbia,Belgrade,Opstina Vracar,Kalenic pijaca,Makenzijeva,"500","70",30 Broj soba,"0","675516942","Макензијева, Чубура, Београд (Врачар), Градска општина Врачар, Београд, Град Београд, Централна Србија, 11000, Србија",highway,secondary,"44.7977454,20.4741467",,,
Serbia,Belgrade,Opstina Vracar,Slavija,Kralja Milutina,"500","75",30 Broj soba,"0","195576456","Краља Милутина, Београд (Врачар), Градска општина Врачар, Београд, Град Београд, Централна Србија, 11000, Србија",highway,residential,"44.8061393,20.4687955",,,
Serbia,Belgrade,Opstina Vracar,Juzni bulevar,Mihaila Gavrilovica,"500","75",20 Broj soba,"0","675320053","Михаила Гавриловића, Неимар, Београд (Врачар), Градска општина Врачар, Београд, Град Београд, Централна Србија, 11000, Србија",highway,residential,"44.7930768,20.4723056",,,
Serbia,Belgrade,Opstina Vracar,Slavija,Svetozara Markovica,"500","77",30 Broj soba,"0","5210158","Светозара Марковића, Београд (Врачар), Градска општина Врачар, Београд, Град Београд, Централна Србија, 11000, Србија",highway,residential,"44.8083054,20.4695537",,,
Serbia,Belgrade,Opstina Vracar,Juzni bulevar,juzni bulevar,"500","80",25 Broj soba,"0","675212863","Јужни булевар, Црвени крст, Београд (Врачар), Градска општина Врачар, Београд, Град Београд, Централна Србија, 11118, Србија",highway,secondary,"44.7931944,20.4850917",,,
Serbia,Belgrade,Opstina Vracar,Crveni krst,Golubacka,"500","90",30 Broj soba,"0","33454684","Голубачка, МЗ Смедеревски Ђерам, Београд (Звездара), Градска општина Звездара, Београд, Град Београд, Централна Србија, 11050, Србија",highway,residential,"44.7972167,20.4880304",,,
Serbia,Belgrade,Opstina Vracar,Hram svetog Save,Hadzi Melentijeva,"500","97",30 Broj soba,"0","195576482","Хаџи-Мелентијева, Неимар, Београд (Врачар), Градска општина Врачар, Београд, Град Београд, Централна Србија, 11000, Србија",highway,residential,"44.7941809,20.4709961",,,
Serbia,Belgrade,Opstina Vracar,Hram svetog Save,Hadzi Melentijeva,"500","97",30 Broj soba,"0","195576482","Хаџи-Мелентијева, Неимар, Београд (Врачар), Градска општина Врачар, Београд, Град Београд, Централна Србија, 11000, Србија",highway,residential,"44.7941809,20.4709961",,,
Serbia,Belgrade,Opstina Vracar,SC Vracar,sumatovacka,"500","120",40 Broj soba,"0","36948414","Шуматовачка, Црвени крст, Београд (Врачар), Градска општина Врачар, Београд, Град Београд, Централна Србија, 11118, Србија",highway,residential,"44.7929581,20.4869536",,,
Serbia,Belgrade,Opstina Vracar,Kalenic pijaca,Milesevska,"520","86",40 Broj soba,"0","199914574","Милешевска, Црвени крст, Београд (Врачар), Градска општина Врачар, Београд, Град Београд, Централна Србија, 11118, Србија",highway,secondary,"44.7975905,20.4869497",,,
Serbia,Belgrade,Opstina Vracar,Kalenic pijaca,Milesevska,"520","86",40 Broj soba,"0","199914574","Милешевска, Црвени крст, Београд (Врачар), Градска општина Врачар, Београд, Град Београд, Централна Србија, 11118, Србија",highway,secondary,"44.7975905,20.4869497",,,
Serbia,Belgrade,Opstina Vracar,Kalenic pijaca,Milesevska,"520","90",30 Broj soba,"0","199914574","Милешевска, Црвени крст, Београд (Врачар), Градска општина Врачар, Београд, Град Београд, Централна Србија, 11118, Србија",highway,secondary,"44.7975905,20.4869497",,,
Serbia,Belgrade,Opstina Vracar,Kalenic pijaca,milesevska,"520","91",35 Broj soba,"0","199914574","Милешевска, Црвени крст, Београд (Врачар), Градска општина Врачар, Београд, Град Београд, Централна Србија, 11118, Србија",highway,secondary,"44.7975905,20.4869497",,,
Serbia,Belgrade,Opstina Vracar,Kalenic pijaca,Kursulina,"540","100",35 Broj soba,"0","36948675","Курсулина, Чубура, Београд (Врачар), Градска општина Врачар, Београд, Град Београд, Централна Србија, 11000, Србија",highway,tertiary,"44.8006864,20.4739103",,,
Serbia,Belgrade,Opstina Vracar,Kalenic pijaca,Radoslava Grujica,"550","42",20 Broj soba,"0","23079268","Радослава Грујића, Чубура, Београд (Врачар), Градска општина Врачар, Београд, Град Београд, Централна Србија, 11000, Србија",highway,residential,"44.7997754,20.4799158",,,
Serbia,Belgrade,Opstina Vracar,Juzni bulevar,BRAcE RADOVANOVIc,"550","50",15 Broj soba,"0","39999164","Браће Радовановић, Црвени крст, Београд (Врачар), Градска општина Врачар, Београд, Град Београд, Централна Србија, 11118, Србија",highway,residential,"44.7931198,20.4818577",,,
Serbia,Belgrade,Opstina Vracar,Hram svetog Save,Stojana Protica,"550","50",15 Broj soba,"0","23298073","Стојана Протића, Чубура, Београд (Врачар), Градска општина Врачар, Београд, Град Београд, Централна Србија, 11000, Србија",highway,residential,"44.7965544,20.4721175",,,
Serbia,Belgrade,Opstina Vracar,Krunska,Krunska,"550","55",25 Broj soba,"0","56693672","Крунска, Чубура, Београд (Врачар), Градска општина Врачар, Београд, Град Београд, Централна Србија, 11000, Србија",highway,secondary,"44.8015667,20.4753787",,,
Serbia,Belgrade,Opstina Vracar,SC Vracar,Krunska,"550","55",30 Broj soba,"0","56693672","Крунска, Чубура, Београд (Врачар), Градска општина Врачар, Београд, Град Београд, Централна Србија, 11000, Србија",highway,secondary,"44.8015667,20.4753787",,,
Serbia,Belgrade,Opstina Vracar,Cvetni trg,Krunska,"550","55",25 Broj soba,"0","56693672","Крунска, Чубура, Београд (Врачар), Градска општина Врачар, Београд, Град Београд, Централна Србија, 11000, Србија",highway,secondary,"44.8015667,20.4753787",,,
Serbia,Belgrade,Opstina Vracar,Beogradska,Krunska,"550","55",25 Broj soba,"0","56693672","Крунска, Чубура, Београд (Врачар), Градска општина Врачар, Београд, Град Београд, Централна Србија, 11000, Србија",highway,secondary,"44.8015667,20.4753787",,,
Serbia,Belgrade,Opstina Vracar,Kalenic pijaca,Kursulina,"550","55",20 Broj soba,"0","36948675","Курсулина, Чубура, Београд (Врачар), Градска општина Врачар, Београд, Град Београд, Централна Србија, 11000, Србија",highway,tertiary,"44.8006864,20.4739103",,,
Serbia,Belgrade,Opstina Vracar,Slavija,Svetog Save,"550","55",20 Broj soba,"0","943553665","Светог Саве, Чубура, Београд (Врачар), Градска општина Врачар, Београд, Град Београд, Централна Србија, 11000, Србија",highway,residential,"44.8022711,20.4667063",,,
Serbia,Belgrade,Opstina Vracar,Slavija,Svetog Save,"550","55",20 Broj soba,"0","943553665","Светог Саве, Чубура, Београд (Врачар), Градска општина Врачар, Београд, Град Београд, Централна Србија, 11000, Србија",highway,residential,"44.8022711,20.4667063",,,
Serbia,Belgrade,Opstina Vracar,Crveni krst,Vukice Mitrovic,"550","61",30 Broj soba,"0","24415072","Вукице Митровић, Црвени крст, Београд (Врачар), Градска општина Врачар, Београд, Град Београд, Централна Србија, 11118, Србија",highway,residential,"44.797635,20.4808598",,,
Serbia,Belgrade,Opstina Vracar,Crveni krst,Vojislava Ilica,"550","62",30 Broj soba,"0","677111544","Војислава Илића, Црвени крст, Београд (Врачар), Градска општина Врачар, Београд, Град Београд, Централна Србија, 11118, Србија",highway,secondary,"44.7940136,20.4935557",,,
Serbia,Belgrade,Opstina Vracar,Slavija,Makenzijeva,"550","65",30 Broj soba,"0","675516942","Макензијева, Чубура, Београд (Врачар), Градска општина Врачар, Београд, Град Београд, Централна Србија, 11000, Србија",highway,secondary,"44.7977454,20.4741467",,,
Serbia,Belgrade,Opstina Vracar,Crveni krst,Sazonova,"550","65",25 Broj soba,"0","666274557","Сазонова, Чубура, Београд (Врачар), Градска општина Врачар, Београд, Град Београд, Централна Србија, 11000, Србија",highway,residential,"44.7967525,20.478854",,,
Serbia,Belgrade,Opstina Vracar,Hram svetog Save,PATRIJARHA VARNAVE,"550","66",25 Broj soba,"0","12528325","Патријарха Варнаве, Чубура, Београд (Врачар), Градска општина Врачар, Београд, Град Београд, Централна Србија, 11000, Србија",highway,residential,"44.7971553,20.4721587",,,
Serbia,Belgrade,Opstina Vracar,Kalenic pijaca,Kneginje Zorke,"550","68",30 Broj soba,"0","676383993","Кнегиње Зорке, Чубура, Београд (Врачар), Градска општина Врачар, Београд, Град Београд, Централна Србија, 11000, Србија",highway,tertiary,"44.802248,20.4712022",,,
Serbia,Belgrade,Opstina Vracar,Hram svetog Save,Krusedolska,"550","68",30 Broj soba,"0","382477818","Крушедолска, Неимар, Београд (Врачар), Градска општина Врачар, Београд, Град Београд, Централна Србија, 11000, Србија",highway,residential,"44.7988974,20.4673845",,,
Serbia,Belgrade,Opstina Vracar,Kalenic pijaca,Njegoseva,"550","70",20 Broj soba,"0","195576435","Његошева, Београд (Врачар), Градска општина Врачар, Београд, Град Београд, Централна Србија, 11000, Србија",highway,residential,"44.8053466,20.4661102",,,
Serbia,Belgrade,Opstina Vracar,Hram svetog Save,PATRIJARHA VARNAVE,"550","70",25 Broj soba,"0","12528325","Патријарха Варнаве, Чубура, Београд (Врачар), Градска општина Врачар, Београд, Град Београд, Централна Србија, 11000, Србија",highway,residential,"44.7971553,20.4721587",,,
Serbia,Belgrade,Opstina Vracar,Kalenic pijaca,Pozarevacka,"550","73",30 Broj soba,"0","23079144","Пожаревачка, Црвени крст, Београд (Врачар), Градска општина Врачар, Београд, Град Београд, Централна Србија, 11118, Србија",highway,residential,"44.8011683,20.4809195",,,
Serbia,Belgrade,Opstina Vracar,Slavija,Kralja Milutina,"550","78",30 Broj soba,"0","195576456","Краља Милутина, Београд (Врачар), Градска општина Врачар, Београд, Град Београд, Централна Србија, 11000, Србија",highway,residential,"44.8061393,20.4687955",,,
Serbia,Belgrade,Opstina Vracar,Kalenic pijaca,Hadzi-djerina,"550","80",30 Broj soba,"0","23079040","Хаџи Ђерина, Чубура, Београд (Врачар), Градска општина Врачар, Београд, Град Београд, Централна Србија, 11000, Србија",highway,residential,"44.8040496,20.4767616",,,
Serbia,Belgrade,Opstina Vracar,Hram svetog Save,Patrijarha Varnave,"550","85",30 Broj soba,"0","12528325","Патријарха Варнаве, Чубура, Београд (Врачар), Градска општина Врачар, Београд, Град Београд, Централна Србија, 11000, Србија",highway,residential,"44.7971553,20.4721587",,,
Serbia,Belgrade,Opstina Vracar,Pravni fakultet,Krunska,"550","86",30 Broj soba,"0","56693672","Крунска, Чубура, Београд (Врачар), Градска општина Врачар, Београд, Град Београд, Централна Србија, 11000, Србија",highway,secondary,"44.8015667,20.4753787",,,
Serbia,Belgrade,Opstina Vracar,Hram svetog Save,Brane Crncevica,"600","40",20 Broj soba,"0","382477819","Бране Црнчевића, Неимар, Београд (Врачар), Градска општина Врачар, Београд, Град Београд, Централна Србија, 11000, Србија",highway,residential,"44.7992836,20.4684579",,,
Serbia,Belgrade,Opstina Vracar,Kalenic pijaca,Radoslava Grujica,"600","46",30 Broj soba,"0","23079268","Радослава Грујића, Чубура, Београд (Врачар), Градска општина Врачар, Београд, Град Београд, Централна Србија, 11000, Србија",highway,residential,"44.7997754,20.4799158",,,
Serbia,Belgrade,Opstina Vracar,Hram svetog Save,Kneginje Zorke,"600","49",15 Broj soba,"0","676383993","Кнегиње Зорке, Чубура, Београд (Врачар), Градска општина Врачар, Београд, Град Београд, Централна Србија, 11000, Србија",highway,tertiary,"44.802248,20.4712022",,,
Serbia,Belgrade,Opstina Vracar,Hram svetog Save,Kneginje Zorke,"600","50",20 Broj soba,"0","676383993","Кнегиње Зорке, Чубура, Београд (Врачар), Градска општина Врачар, Београд, Град Београд, Централна Србија, 11000, Србија",highway,tertiary,"44.802248,20.4712022",,,
Serbia,Belgrade,Opstina Vracar,Slavija,Kneginje Zorke,"600","64",25 Broj soba,"0","676383993","Кнегиње Зорке, Чубура, Београд (Врачар), Градска општина Врачар, Београд, Град Београд, Централна Србија, 11000, Србија",highway,tertiary,"44.802248,20.4712022",,,
Serbia,Belgrade,Opstina Vracar,Slavija,Nemanjina,"600","70",20 Broj soba,"0","676887121","Немањина, МЗ Западни Врачар, Београд (Савски венац), Градска општина Савски венац, Београд, Град Београд, Централна Србија, 11000, Србија",highway,secondary,"44.802627,20.4654926",,,
Serbia,Belgrade,Opstina Vracar,Cvetni trg,Resavska,"600","70",20 Broj soba,"0","545718479","Ресавска, Београд (Врачар), Градска општина Врачар, Београд, Град Београд, Централна Србија, 11000, Србија",highway,residential,"44.8095077,20.4678513",,,
Serbia,Belgrade,Opstina Vracar,Beogradska,Krunska,"600","75",30 Broj soba,"0","56693672","Крунска, Чубура, Београд (Врачар), Градска општина Врачар, Београд, Град Београд, Централна Србија, 11000, Србија",highway,secondary,"44.8015667,20.4753787",,,
Serbia,Belgrade,Opstina Vracar,Kalenic pijaca,Mlatisumina,"600","75",30 Broj soba,"0","35286139","Млатишумина, Чубура, Београд (Врачар), Градска општина Врачар, Београд, Град Београд, Централна Србија, 11000, Србија",highway,residential,"44.8025193,20.4778165",,,
Serbia,Belgrade,Opstina Vracar,Slavija,Kralja Milutina,"600","78",30 Broj soba,"0","195576456","Краља Милутина, Београд (Врачар), Градска општина Врачар, Београд, Град Београд, Централна Србија, 11000, Србија",highway,residential,"44.8061393,20.4687955",,,
Serbia,Belgrade,Opstina Vracar,Hram svetog Save,Patrijarha Varnave,"600","80",30 Broj soba,"0","12528325","Патријарха Варнаве, Чубура, Београд (Врачар), Градска општина Врачар, Београд, Град Београд, Централна Србија, 11000, Србија",highway,residential,"44.7971553,20.4721587",,,
Serbia,Belgrade,Opstina Vracar,Hram svetog Save,Patrijarha Varnave,"600","80",30 Broj soba,"0","12528325","Патријарха Варнаве, Чубура, Београд (Врачар), Градска општина Врачар, Београд, Град Београд, Централна Србија, 11000, Србија",highway,residential,"44.7971553,20.4721587",,,
Serbia,Belgrade,Opstina Vracar,Crveni krst,Vukice Mitrovic,"600","85",35 Broj soba,"0","24415072","Вукице Митровић, Црвени крст, Београд (Врачар), Градска општина Врачар, Београд, Град Београд, Централна Србија, 11118, Србија",highway,residential,"44.797635,20.4808598",,,
Serbia,Belgrade,Opstina Vracar,Crveni krst,Vukice Mitrovic,"600","85",35 Broj soba,"0","24415072","Вукице Митровић, Црвени крст, Београд (Врачар), Градска општина Врачар, Београд, Град Београд, Централна Србија, 11118, Србија",highway,residential,"44.797635,20.4808598",,,
Serbia,Belgrade,Opstina Vracar,cubura,Patrijarha Varnave,"600","86",25 Broj soba,"0","12528325","Патријарха Варнаве, Чубура, Београд (Врачар), Градска општина Врачар, Београд, Град Београд, Централна Србија, 11000, Србија",highway,residential,"44.7971553,20.4721587",,,
Serbia,Belgrade,Opstina Vracar,Krunska,Milesevska,"600","87",30 Broj soba,"0","199914574","Милешевска, Црвени крст, Београд (Врачар), Градска општина Врачар, Београд, Град Београд, Централна Србија, 11118, Србија",highway,secondary,"44.7975905,20.4869497",,,
Serbia,Belgrade,Opstina Vracar,Crveni krst,Milesevska,"600","89",35 Broj soba,"0","199914574","Милешевска, Црвени крст, Београд (Врачар), Градска општина Врачар, Београд, Град Београд, Централна Србија, 11118, Србија",highway,secondary,"44.7975905,20.4869497",,,
Serbia,Belgrade,Opstina Vracar,Kalenic pijaca,Milesevska,"600","89",40 Broj soba,"0","199914574","Милешевска, Црвени крст, Београд (Врачар), Градска општина Врачар, Београд, Град Београд, Централна Србија, 11118, Србија",highway,secondary,"44.7975905,20.4869497",,,
Serbia,Belgrade,Opstina Vracar,Crveni krst,Vojislava Ilica,"650","62",30 Broj soba,"0","677111544","Војислава Илића, Црвени крст, Београд (Врачар), Градска општина Врачар, Београд, Град Београд, Централна Србија, 11118, Србија",highway,secondary,"44.7940136,20.4935557",,,
Serbia,Belgrade,Opstina Vracar,Hram svetog Save,Hadzi Melentijeva,"650","64",25 Broj soba,"0","195576482","Хаџи-Мелентијева, Неимар, Београд (Врачар), Градска општина Врачар, Београд, Град Београд, Централна Србија, 11000, Србија",highway,residential,"44.7941809,20.4709961",,,
Serbia,Belgrade,Opstina Vracar,Slavija,Alekse Nenadovica,"650","70",30 Broj soba,"0","23078879","Алексе Ненадовића, Чубура, Београд (Врачар), Градска општина Врачар, Београд, Град Београд, Централна Србија, 11000, Србија",highway,residential,"44.8031434,20.4697474",,,
Serbia,Belgrade,Opstina Vracar,Slavija,Alekse Nenadovica,"650","70",30 Broj soba,"0","23078879","Алексе Ненадовића, Чубура, Београд (Врачар), Градска општина Врачар, Београд, Град Београд, Централна Србија, 11000, Србија",highway,residential,"44.8031434,20.4697474",,,
Serbia,Belgrade,Opstina Vracar,Crveni krst,Gruzanska,"650","71",30 Broj soba,"0","265430719","Гружанска, Црвени крст, Београд (Врачар), Градска општина Врачар, Београд, Град Београд, Централна Србија, 11118, Србија",highway,residential,"44.7968881,20.487047",,,
Serbia,Belgrade,Opstina Vracar,Crveni krst,Gruzanska,"650","73",30 Broj soba,"0","265430719","Гружанска, Црвени крст, Београд (Врачар), Градска општина Врачар, Београд, Град Београд, Централна Србија, 11118, Србија",highway,residential,"44.7968881,20.487047",,,
Serbia,Belgrade,Opstina Vracar,Hram svetog Save,Hadzi Melentijeva,"650","76",30 Broj soba,"0","195576482","Хаџи-Мелентијева, Неимар, Београд (Врачар), Градска општина Врачар, Београд, Град Београд, Централна Србија, 11000, Србија",highway,residential,"44.7941809,20.4709961",,,
Serbia,Belgrade,Opstina Vracar,Crveni krst,VOJVODE sUPLJIKCA,"650","85",30 Broj soba,"0","23079298","Војводе Шупљикца, Црвени крст, Београд (Врачар), Градска општина Врачар, Београд, Град Београд, Централна Србија, 11118, Србија",highway,tertiary,"44.8006446,20.4835878",,,
Serbia,Belgrade,Opstina Vracar,Crveni krst,Kajmakcalanska,"650","92",30 Broj soba,"0","518357438","Кајмакчаланска, МЗ Смедеревски Ђерам, Београд (Звездара), Градска општина Звездара, Београд, Град Београд, Централна Србија, 11050, Србија",highway,residential,"44.7984595,20.4885912",,,
